"","session","site","relief_cm","species_order","family","species","size_bin","size_bin_lengths","habitat","octocoral","stony","relief_cm.1","predator_presence","nocturnal","position","behavior","max_length","colouration","cryptic_behaviour","trophic_position","shape","SVC_date","SVC_area","SVC_max_depth","SVC_density","prey_date","prey_depth","prey_area","prey_density","SVC_prey_difference","total_density","log_difference","average_depth"
"905",208,"Conch 4B",18.5384615384615,"Perciformes","Acanthuridae","blue tang",4,17.94356,"Continuous",18,2,18.5384615384615,0,0,"demersal","solitary",36,"colourful","0","herbivore","compressiform",2015-03-23,176.7145868,43,0.00565884241990599,2015-03-23,28.45,160,0.00625,-0.000591157580094006,0.011908842419906,-0.0850558102460628,35.725
"906",208,"Conch 4B",18.5384615384615,"Perciformes","Labridae","striped parrotfish",4,17.94356,"Continuous",18,2,18.5384615384615,0,0,"demersal","shoaling",35,"colourful","0","herbivore","fusiform",2015-03-23,176.7145868,43,0.00565884241990599,2015-03-23,28.45,160,0,0.00565884241990599,0.00565884241990599,1.89594565862052,35.725
"907",208,"Conch 4B",18.5384615384615,"Perciformes","Labridae","greenblotch parrotfish",1,3.63321,"Continuous",18,2,18.5384615384615,0,0,"demersal","shoaling",25,"colourful","1","herbivore","fusiform",2015-03-23,176.7145868,43,0.00565884241990599,2015-03-23,28.45,160,0.00625,-0.000591157580094006,0.011908842419906,-0.0850558102460628,35.725
"908",208,"Conch 4B",18.5384615384615,"Perciformes","Labridae","redband parrotfish",5,24.92844,"Continuous",18,2,18.5384615384615,0,0,"demersal","shoaling",28,"colourful","1","herbivore","fusiform",2015-03-23,176.7145868,43,0.00565884241990599,2015-03-23,28.45,160,0.0125,-0.00684115758009401,0.018158842419906,-0.706744026823864,35.725
"909",208,"Conch 4B",18.5384615384615,"Perciformes","Labridae","greenblotch parrotfish",2,7.533217,"Continuous",18,2,18.5384615384615,0,0,"demersal","shoaling",25,"colourful","1","herbivore","fusiform",2015-03-23,176.7145868,43,0,2015-03-23,28.45,160,0.0125,-0.0125,0.0125,-2.60268968544438,35.725
"910",208,"Conch 4B",18.5384615384615,"Perciformes","Acanthuridae","ocean surgeonfish",4,17.94356,"Continuous",18,2,18.5384615384615,0,0,"demersal","solitary",35,"neutral","0","herbivore","compressiform",2015-03-23,176.7145868,43,0,2015-03-23,28.45,160,0.01875,-0.01875,0.01875,-2.98315349134713,35.725
"911",208,"Conch 4B",18.5384615384615,"Perciformes","Labridae","princess parrotfish",3,12.91456,"Continuous",18,2,18.5384615384615,0,0,"demersal","shoaling",35,"colourful","0","herbivore","fusiform",2015-03-23,176.7145868,43,0,2015-03-23,28.45,160,0.00625,-0.00625,0.00625,-1.98100146886658,35.725
"912",208,"Conch 4B",18.5384615384615,"Perciformes","Labridae","princess parrotfish",4,17.94356,"Continuous",18,2,18.5384615384615,0,0,"demersal","shoaling",35,"colourful","0","herbivore","fusiform",2015-03-23,176.7145868,43,0,2015-03-23,28.45,160,0.0125,-0.0125,0.0125,-2.60268968544438,35.725
"913",208,"Conch 4B",18.5384615384615,"Perciformes","Labridae","princess parrotfish",5,24.92844,"Continuous",18,2,18.5384615384615,0,0,"demersal","shoaling",35,"colourful","0","herbivore","fusiform",2015-03-23,176.7145868,43,0,2015-03-23,28.45,160,0.00625,-0.00625,0.00625,-1.98100146886658,35.725
"914",208,"Conch 4B",18.5384615384615,"Perciformes","Labridae","redband parrotfish",1,3.63321,"Continuous",18,2,18.5384615384615,0,0,"demersal","shoaling",28,"colourful","1","herbivore","fusiform",2015-03-23,176.7145868,43,0,2015-03-23,28.45,160,0.08125,-0.08125,0.08125,-4.40976338964548,35.725
"915",208,"Conch 4B",18.5384615384615,"Perciformes","Labridae","redband parrotfish",2,7.533217,"Continuous",18,2,18.5384615384615,0,0,"demersal","shoaling",28,"colourful","1","herbivore","fusiform",2015-03-23,176.7145868,43,0,2015-03-23,28.45,160,0.03125,-0.03125,0.03125,-3.47351804324178,35.725
"916",208,"Conch 4B",18.5384615384615,"Perciformes","Labridae","striped parrotfish",5,24.92844,"Continuous",18,2,18.5384615384615,0,0,"demersal","shoaling",35,"colourful","0","herbivore","fusiform",2015-03-23,176.7145868,43,0,2015-03-23,28.45,160,0.00625,-0.00625,0.00625,-1.98100146886658,35.725
"917",209,"Conch 6A",27.3846153846154,"Perciformes","Acanthuridae","blue tang",3,12.91456,"Continuous",15,5,27.3846153846154,0,0,"demersal","solitary",36,"colourful","0","herbivore","compressiform",2015-03-23,176.7145868,45,0.00565884241990599,2015-03-23,28.4,160,0.0125,-0.00684115758009401,0.018158842419906,-0.706744026823864,36.7
"918",209,"Conch 6A",27.3846153846154,"Perciformes","Labridae","redband parrotfish",1,3.63321,"Continuous",15,5,27.3846153846154,0,0,"demersal","shoaling",28,"colourful","1","herbivore","fusiform",2015-03-23,176.7145868,45,0.0594178454090129,2015-03-23,28.4,160,0.13125,-0.0718321545909871,0.190667845409013,-0.783409555643911,36.7
"919",209,"Conch 6A",27.3846153846154,"Perciformes","Acanthuridae","ocean surgeonfish",4,17.94356,"Continuous",15,5,27.3846153846154,0,0,"demersal","solitary",35,"neutral","0","herbivore","compressiform",2015-03-23,176.7145868,45,0.00565884241990599,2015-03-23,28.4,160,0.0125,-0.00684115758009401,0.018158842419906,-0.706744026823864,36.7
"920",209,"Conch 6A",27.3846153846154,"Perciformes","Labridae","striped parrotfish",2,7.533217,"Continuous",15,5,27.3846153846154,0,0,"demersal","shoaling",35,"colourful","0","herbivore","fusiform",2015-03-23,176.7145868,45,0.00565884241990599,2015-03-23,28.4,160,0.0125,-0.00684115758009401,0.018158842419906,-0.706744026823864,36.7
"921",209,"Conch 6A",27.3846153846154,"Perciformes","Labridae","queen parrotfish",6,47.70199,"Continuous",15,5,27.3846153846154,0,0,"demersal","solitary",44,"colourful","0","herbivore","fusiform",2015-03-23,176.7145868,45,0.00565884241990599,2015-03-23,28.4,160,0,0.00565884241990599,0.00565884241990599,1.89594565862052,36.7
"922",209,"Conch 6A",27.3846153846154,"Perciformes","Labridae","princess parrotfish",3,12.91456,"Continuous",15,5,27.3846153846154,0,0,"demersal","shoaling",35,"colourful","0","herbivore","fusiform",2015-03-23,176.7145868,45,0.00565884241990599,2015-03-23,28.4,160,0,0.00565884241990599,0.00565884241990599,1.89594565862052,36.7
"923",209,"Conch 6A",27.3846153846154,"Perciformes","Labridae","greenblotch parrotfish",2,7.533217,"Continuous",15,5,27.3846153846154,0,0,"demersal","shoaling",25,"colourful","1","herbivore","fusiform",2015-03-23,176.7145868,45,0.00565884241990599,2015-03-23,28.4,160,0.00625,-0.000591157580094006,0.011908842419906,-0.0850558102460628,36.7
"924",209,"Conch 6A",27.3846153846154,"Perciformes","Labridae","redtail parrotfish",6,47.70199,"Continuous",15,5,27.3846153846154,0,0,"demersal","solitary",46,"camouflage","0","herbivore","fusiform",2015-03-23,176.7145868,45,0.00565884241990599,2015-03-23,28.4,160,0,0.00565884241990599,0.00565884241990599,1.89594565862052,36.7
"925",209,"Conch 6A",27.3846153846154,"Perciformes","Labridae","redband parrotfish",4,17.94356,"Continuous",15,5,27.3846153846154,0,0,"demersal","shoaling",28,"colourful","1","herbivore","fusiform",2015-03-23,176.7145868,45,0.014147106049765,2015-03-23,28.4,160,0.04375,-0.029602893950235,0.057897106049765,-1.08328195082959,36.7
"926",209,"Conch 6A",27.3846153846154,"Perciformes","Acanthuridae","blue tang",4,17.94356,"Continuous",15,5,27.3846153846154,0,0,"demersal","solitary",36,"colourful","0","herbivore","compressiform",2015-03-23,176.7145868,45,0.00565884241990599,2015-03-23,28.4,160,0.00625,-0.000591157580094006,0.011908842419906,-0.0850558102460628,36.7
"927",209,"Conch 6A",27.3846153846154,"Perciformes","Labridae","redband parrotfish",5,24.92844,"Continuous",15,5,27.3846153846154,0,0,"demersal","shoaling",28,"colourful","1","herbivore","fusiform",2015-03-23,176.7145868,45,0.00565884241990599,2015-03-23,28.4,160,0.0125,-0.00684115758009401,0.018158842419906,-0.706744026823864,36.7
"928",209,"Conch 6A",27.3846153846154,"Perciformes","Labridae","greenblotch parrotfish",1,3.63321,"Continuous",15,5,27.3846153846154,0,0,"demersal","shoaling",25,"colourful","1","herbivore","fusiform",2015-03-23,176.7145868,45,0,2015-03-23,28.4,160,0.0625,-0.0625,0.0625,-4.15103990589865,36.7
"929",209,"Conch 6A",27.3846153846154,"Perciformes","Acanthuridae","ocean surgeonfish",3,12.91456,"Continuous",15,5,27.3846153846154,0,0,"demersal","solitary",35,"neutral","0","herbivore","compressiform",2015-03-23,176.7145868,45,0,2015-03-23,28.4,160,0.01875,-0.01875,0.01875,-2.98315349134713,36.7
"930",209,"Conch 6A",27.3846153846154,"Perciformes","Labridae","princess parrotfish",4,17.94356,"Continuous",15,5,27.3846153846154,0,0,"demersal","shoaling",35,"colourful","0","herbivore","fusiform",2015-03-23,176.7145868,45,0,2015-03-23,28.4,160,0.00625,-0.00625,0.00625,-1.98100146886658,36.7
"931",209,"Conch 6A",27.3846153846154,"Perciformes","Labridae","princess parrotfish",5,24.92844,"Continuous",15,5,27.3846153846154,0,0,"demersal","shoaling",35,"colourful","0","herbivore","fusiform",2015-03-23,176.7145868,45,0,2015-03-23,28.4,160,0.00625,-0.00625,0.00625,-1.98100146886658,36.7
"932",209,"Conch 6A",27.3846153846154,"Perciformes","Labridae","redband parrotfish",2,7.533217,"Continuous",15,5,27.3846153846154,0,0,"demersal","shoaling",28,"colourful","1","herbivore","fusiform",2015-03-23,176.7145868,45,0,2015-03-23,28.4,160,0.025,-0.025,0.025,-3.25809653802148,36.7
"933",209,"Conch 6A",27.3846153846154,"Perciformes","Labridae","redband parrotfish",3,12.91456,"Continuous",15,5,27.3846153846154,0,0,"demersal","shoaling",28,"colourful","1","herbivore","fusiform",2015-03-23,176.7145868,45,0,2015-03-23,28.4,160,0.01875,-0.01875,0.01875,-2.98315349134713,36.7
"934",209,"Conch 6A",27.3846153846154,"Perciformes","Labridae","striped parrotfish",1,3.63321,"Continuous",15,5,27.3846153846154,0,0,"demersal","shoaling",35,"colourful","0","herbivore","fusiform",2015-03-23,176.7145868,45,0,2015-03-23,28.4,160,0.00625,-0.00625,0.00625,-1.98100146886658,36.7
"935",210,"KL-P2",25,"Perciformes","Pomacentridae","dusky damselfish",1,3.63321,"Patch",40,20,25,0,0,"demersal","solitary",15,"neutral","0","herbivore","compressiform",2015-03-23,28.27433388,15,0.070735530268839,2015-03-23,9.975,64,0,0.070735530268839,0.070735530268839,4.27298616557488,12.4875
"936",210,"KL-P2",25,"Perciformes","Labridae","redband parrotfish",1,3.63321,"Patch",40,20,25,0,0,"demersal","shoaling",28,"colourful","1","herbivore","fusiform",2015-03-23,28.27433388,15,0.106103295403258,2015-03-23,9.975,64,0,0.106103295403258,0.106103295403258,4.67379374638518,12.4875
"937",210,"KL-P2",25,"Perciformes","Labridae","striped parrotfish",1,3.63321,"Patch",40,20,25,0,0,"demersal","shoaling",35,"colourful","0","herbivore","fusiform",2015-03-23,28.27433388,15,0.247574355940936,2015-03-23,9.975,64,0.15625,0.0913243559409365,0.403824355940936,0.457905124277248,12.4875
"938",210,"KL-P2",25,"Perciformes","Acanthuridae","blue tang",3,12.91456,"Patch",40,20,25,0,0,"demersal","solitary",36,"colourful","0","herbivore","compressiform",2015-03-23,28.27433388,15,0.0353677651344195,2015-03-23,9.975,64,0.015625,0.0197427651344195,0.0509927651344195,0.782775222518916,12.4875
"939",210,"KL-P2",25,"Perciformes","Acanthuridae","doctorfish",3,12.91456,"Patch",40,20,25,0,0,"demersal","solitary",35,"neutral","0","herbivore","compressiform",2015-03-23,28.27433388,15,0.0353677651344195,2015-03-23,9.975,64,0,0.0353677651344195,0.0353677651344195,3.59368280906083,12.4875
"940",210,"KL-P2",25,"Perciformes","Acanthuridae","ocean surgeonfish",3,12.91456,"Patch",40,20,25,0,0,"demersal","solitary",35,"neutral","0","herbivore","compressiform",2015-03-23,28.27433388,15,0,2015-03-23,9.975,64,0.015625,-0.015625,0.015625,-2.81090758654192,12.4875
"941",210,"KL-P2",25,"Perciformes","Labridae","rainbow parrotfish",5,24.92844,"Patch",40,20,25,0,0,"demersal","solitary",120,"colourful","0","herbivore","fusiform",2015-03-23,28.27433388,15,0,2015-03-23,9.975,64,0.015625,-0.015625,0.015625,-2.81090758654192,12.4875
"942",210,"KL-P2",25,"Perciformes","Labridae","rainbow parrotfish",6,47.70199,"Patch",40,20,25,0,0,"demersal","solitary",120,"colourful","0","herbivore","fusiform",2015-03-23,28.27433388,15,0,2015-03-23,9.975,64,0.015625,-0.015625,0.015625,-2.81090758654192,12.4875
"943",210,"KL-P2",25,"Perciformes","Labridae","striped parrotfish",2,7.533217,"Patch",40,20,25,0,0,"demersal","shoaling",35,"colourful","0","herbivore","fusiform",2015-03-23,28.27433388,15,0,2015-03-23,9.975,64,0.078125,-0.078125,0.078125,-4.37102888046434,12.4875
"944",210,"KL-P2",25,"Perciformes","Pomacentridae","threespot damselfish",2,7.533217,"Patch",40,20,25,0,0,"demersal","solitary",13,"neutral","0","herbivore","compressiform",2015-03-23,28.27433388,15,0,2015-03-23,9.975,64,0.03125,-0.03125,0.03125,-3.47351804324178,12.4875
"945",211,"DANGER 88",70.5,"Perciformes","Labridae","striped parrotfish",2,7.533217,"Patch",70,5,70.5,0,0,"demersal","shoaling",35,"colourful","0","herbivore","fusiform",2015-03-24,28.27433388,10,0.070735530268839,2015-03-24,4,64,0.171875,-0.101139469731161,0.242610530268839,-0.879582624410046,7
"946",211,"DANGER 88",70.5,"Perciformes","Acanthuridae","blue tang",3,12.91456,"Patch",70,5,70.5,0,0,"demersal","solitary",36,"colourful","0","herbivore","compressiform",2015-03-24,28.27433388,10,0.0353677651344195,2015-03-24,4,64,0.03125,0.0041177651344195,0.0666177651344195,0.120164765819053,7
"947",211,"DANGER 88",70.5,"Perciformes","Acanthuridae","doctorfish",2,7.533217,"Patch",70,5,70.5,0,0,"demersal","solitary",35,"neutral","0","herbivore","compressiform",2015-03-24,28.27433388,10,0.0353677651344195,2015-03-24,4,64,0,0.0353677651344195,0.0353677651344195,3.59368280906083,7
"948",211,"DANGER 88",70.5,"Perciformes","Acanthuridae","blue tang",2,7.533217,"Patch",70,5,70.5,0,0,"demersal","solitary",36,"colourful","0","herbivore","compressiform",2015-03-24,28.27433388,10,0,2015-03-24,4,64,0.015625,-0.015625,0.015625,-2.81090758654192,7
"949",211,"DANGER 88",70.5,"Perciformes","Acanthuridae","blue tang",4,17.94356,"Patch",70,5,70.5,0,0,"demersal","solitary",36,"colourful","0","herbivore","compressiform",2015-03-24,28.27433388,10,0,2015-03-24,4,64,0.015625,-0.015625,0.015625,-2.81090758654192,7
"950",211,"DANGER 88",70.5,"Perciformes","Pomacentridae","dusky damselfish",2,7.533217,"Patch",70,5,70.5,0,0,"demersal","solitary",15,"neutral","0","herbivore","compressiform",2015-03-24,28.27433388,10,0,2015-03-24,4,64,0.015625,-0.015625,0.015625,-2.81090758654192,7
"951",211,"DANGER 88",70.5,"Perciformes","Labridae","redband parrotfish",2,7.533217,"Patch",70,5,70.5,0,0,"demersal","shoaling",28,"colourful","1","herbivore","fusiform",2015-03-24,28.27433388,10,0,2015-03-24,4,64,0.046875,-0.046875,0.046875,-3.86859344750081,7
"952",211,"DANGER 88",70.5,"Perciformes","Labridae","striped parrotfish",1,3.63321,"Patch",70,5,70.5,0,0,"demersal","shoaling",35,"colourful","0","herbivore","fusiform",2015-03-24,28.27433388,10,0,2015-03-24,4,64,0.1875,-0.1875,0.1875,-5.23909800688807,7
"953",212,"KL-P11",33.76,"Perciformes","Labridae","striped parrotfish",1,3.63321,"Patch",30,30,33.76,0,0,"demersal","shoaling",35,"colourful","0","herbivore","fusiform",2015-03-24,28.27433388,13,0.159154943104888,2015-03-24,6.63333333333333,90,0.333333333333333,-0.174178390228446,0.492488276438221,-0.735996758245816,9.81666666666667
"954",212,"KL-P11",33.76,"Perciformes","Acanthuridae","blue tang",2,7.533217,"Patch",30,30,33.76,0,0,"demersal","solitary",36,"colourful","0","herbivore","compressiform",2015-03-24,28.27433388,13,0.0353677651344195,2015-03-24,6.63333333333333,90,0,0.0353677651344195,0.0353677651344195,3.59368280906083,9.81666666666667
"955",212,"KL-P11",33.76,"Perciformes","Labridae","redband parrotfish",1,3.63321,"Patch",30,30,33.76,0,0,"demersal","shoaling",28,"colourful","1","herbivore","fusiform",2015-03-24,28.27433388,13,0.0353677651344195,2015-03-24,6.63333333333333,90,0.0666666666666667,-0.0312989015322472,0.102034431801086,-0.620910881312844,9.81666666666667
"956",212,"KL-P11",33.76,"Perciformes","Labridae","striped parrotfish",2,7.533217,"Patch",30,30,33.76,0,0,"demersal","shoaling",35,"colourful","0","herbivore","fusiform",2015-03-24,28.27433388,13,0.0176838825672097,2015-03-24,6.63333333333333,90,0.755555555555556,-0.737871672988346,0.773239438122765,-3.70111471073271,9.81666666666667
"957",212,"KL-P11",33.76,"Perciformes","Labridae","striped parrotfish",3,12.91456,"Patch",30,30,33.76,0,0,"demersal","shoaling",35,"colourful","0","herbivore","fusiform",2015-03-24,28.27433388,13,0.0353677651344195,2015-03-24,6.63333333333333,90,0,0.0353677651344195,0.0353677651344195,3.59368280906083,9.81666666666667
"958",212,"KL-P11",33.76,"Perciformes","Pomacentridae","dusky damselfish",1,3.63321,"Patch",30,30,33.76,0,0,"demersal","solitary",15,"neutral","0","herbivore","compressiform",2015-03-24,28.27433388,13,0,2015-03-24,6.63333333333333,90,0.0333333333333333,-0.0333333333333333,0.0333333333333333,-3.53611669956153,9.81666666666667
"959",212,"KL-P11",33.76,"Perciformes","Pomacentridae","dusky damselfish",2,7.533217,"Patch",30,30,33.76,0,0,"demersal","solitary",15,"neutral","0","herbivore","compressiform",2015-03-24,28.27433388,13,0,2015-03-24,6.63333333333333,90,0.0444444444444444,-0.0444444444444444,0.0444444444444444,-3.81649057870658,9.81666666666667
"960",212,"KL-P11",33.76,"Perciformes","Labridae","redband parrotfish",2,7.533217,"Patch",30,30,33.76,0,0,"demersal","shoaling",28,"colourful","1","herbivore","fusiform",2015-03-24,28.27433388,13,0,2015-03-24,6.63333333333333,90,0.0111111111111111,-0.0111111111111111,0.0111111111111111,-2.49412330489292,9.81666666666667
"961",213,"KL-P13",29.0357142857143,"Perciformes","Labridae","striped parrotfish",1,3.63321,"Patch",40,30,29.0357142857143,0,0,"demersal","shoaling",35,"colourful","0","herbivore","fusiform",2015-03-24,28.27433388,12,0.291784062358961,2015-03-24,8.25,160,0.44375,-0.151965937641039,0.735534062358961,-0.418076977774404,10.125
"962",213,"KL-P13",29.0357142857143,"Perciformes","Acanthuridae","blue tang",3,12.91456,"Patch",40,30,29.0357142857143,0,0,"demersal","solitary",36,"colourful","0","herbivore","compressiform",2015-03-24,28.27433388,12,0.0353677651344195,2015-03-24,8.25,160,0.00625,0.0291177651344195,0.0416177651344195,1.61268134019425,10.125
"963",213,"KL-P13",29.0357142857143,"Perciformes","Labridae","striped parrotfish",2,7.533217,"Patch",40,30,29.0357142857143,0,0,"demersal","shoaling",35,"colourful","0","herbivore","fusiform",2015-03-24,28.27433388,12,0.0972613541196536,2015-03-24,8.25,160,0.375,-0.277738645880346,0.472261354119654,-1.34195833575866,10.125
"964",213,"KL-P13",29.0357142857143,"Perciformes","Pomacentridae","dusky damselfish",1,3.63321,"Patch",40,30,29.0357142857143,0,0,"demersal","solitary",15,"neutral","0","herbivore","compressiform",2015-03-24,28.27433388,12,0,2015-03-24,8.25,160,0.00625,-0.00625,0.00625,-1.98100146886658,10.125
"965",213,"KL-P13",29.0357142857143,"Perciformes","Pomacentridae","dusky damselfish",2,7.533217,"Patch",40,30,29.0357142857143,0,0,"demersal","solitary",15,"neutral","0","herbivore","compressiform",2015-03-24,28.27433388,12,0,2015-03-24,8.25,160,0.00625,-0.00625,0.00625,-1.98100146886658,10.125
"966",213,"KL-P13",29.0357142857143,"Perciformes","Labridae","midnight parrotfish",6,47.70199,"Patch",40,30,29.0357142857143,0,0,"demersal","solitary",77,"colourful","0","herbivore","fusiform",2015-03-24,28.27433388,12,0,2015-03-24,8.25,160,0.00625,-0.00625,0.00625,-1.98100146886658,10.125
"967",213,"KL-P13",29.0357142857143,"Perciformes","Labridae","redband parrotfish",1,3.63321,"Patch",40,30,29.0357142857143,0,0,"demersal","shoaling",28,"colourful","1","herbivore","fusiform",2015-03-24,28.27433388,12,0,2015-03-24,8.25,160,0.0375,-0.0375,0.0375,-3.65065824129374,10.125
"968",213,"KL-P13",29.0357142857143,"Perciformes","Labridae","redband parrotfish",2,7.533217,"Patch",40,30,29.0357142857143,0,0,"demersal","shoaling",28,"colourful","1","herbivore","fusiform",2015-03-24,28.27433388,12,0,2015-03-24,8.25,160,0.03125,-0.03125,0.03125,-3.47351804324178,10.125
"969",214,"KL-P14",36.7142857142857,"Perciformes","Labridae","redband parrotfish",2,7.533217,"Patch",60,20,36.7142857142857,0,0,"demersal","shoaling",28,"colourful","1","herbivore","fusiform",2015-03-24,28.27433388,13,0.0353677651344195,2015-03-24,10.025,96,0.0208333333333333,0.0145344318010862,0.0562010984677528,0.510244955087737,11.5125
"970",214,"KL-P14",36.7142857142857,"Perciformes","Acanthuridae","blue tang",3,12.91456,"Patch",60,20,36.7142857142857,0,0,"demersal","solitary",36,"colourful","0","herbivore","compressiform",2015-03-24,28.27433388,13,0.0353677651344195,2015-03-24,10.025,96,0,0.0353677651344195,0.0353677651344195,3.59368280906083,11.5125
"971",214,"KL-P14",36.7142857142857,"Perciformes","Labridae","striped parrotfish",1,3.63321,"Patch",60,20,36.7142857142857,0,0,"demersal","shoaling",35,"colourful","0","herbivore","fusiform",2015-03-24,28.27433388,13,0.0353677651344195,2015-03-24,10.025,96,0.0833333333333333,-0.0479655681989138,0.118701098467753,-0.841094390998577,11.5125
"972",214,"KL-P14",36.7142857142857,"Perciformes","Acanthuridae","doctorfish",2,7.533217,"Patch",60,20,36.7142857142857,0,0,"demersal","solitary",35,"neutral","0","herbivore","compressiform",2015-03-24,28.27433388,13,0.0353677651344195,2015-03-24,10.025,96,0,0.0353677651344195,0.0353677651344195,3.59368280906083,11.5125
"973",214,"KL-P14",36.7142857142857,"Perciformes","Acanthuridae","doctorfish",3,12.91456,"Patch",60,20,36.7142857142857,0,0,"demersal","solitary",35,"neutral","0","herbivore","compressiform",2015-03-24,28.27433388,13,0,2015-03-24,10.025,96,0.0104166666666667,-0.0104166666666667,0.0104166666666667,-2.43507427604012,11.5125
"974",214,"KL-P14",36.7142857142857,"Perciformes","Acanthuridae","doctorfish",4,17.94356,"Patch",60,20,36.7142857142857,0,0,"demersal","solitary",35,"neutral","0","herbivore","compressiform",2015-03-24,28.27433388,13,0,2015-03-24,10.025,96,0.0104166666666667,-0.0104166666666667,0.0104166666666667,-2.43507427604012,11.5125
"975",214,"KL-P14",36.7142857142857,"Perciformes","Pomacentridae","dusky damselfish",2,7.533217,"Patch",60,20,36.7142857142857,0,0,"demersal","solitary",15,"neutral","0","herbivore","compressiform",2015-03-24,28.27433388,13,0,2015-03-24,10.025,96,0.0625,-0.0625,0.0625,-4.15103990589865,11.5125
"976",214,"KL-P14",36.7142857142857,"Perciformes","Acanthuridae","ocean surgeonfish",4,17.94356,"Patch",60,20,36.7142857142857,0,0,"demersal","solitary",35,"neutral","0","herbivore","compressiform",2015-03-24,28.27433388,13,0,2015-03-24,10.025,96,0.0208333333333333,-0.0208333333333333,0.0208333333333333,-3.0834378539731,11.5125
"977",214,"KL-P14",36.7142857142857,"Perciformes","Labridae","rainbow parrotfish",6,47.70199,"Patch",60,20,36.7142857142857,0,0,"demersal","solitary",120,"colourful","0","herbivore","fusiform",2015-03-24,28.27433388,13,0,2015-03-24,10.025,96,0.0104166666666667,-0.0104166666666667,0.0104166666666667,-2.43507427604012,11.5125
"978",214,"KL-P14",36.7142857142857,"Perciformes","Labridae","redband parrotfish",1,3.63321,"Patch",60,20,36.7142857142857,0,0,"demersal","shoaling",28,"colourful","1","herbivore","fusiform",2015-03-24,28.27433388,13,0,2015-03-24,10.025,96,0.0729166666666667,-0.0729166666666667,0.0729166666666667,-4.30293833252158,11.5125
"979",214,"KL-P14",36.7142857142857,"Perciformes","Labridae","redband parrotfish",4,17.94356,"Patch",60,20,36.7142857142857,0,0,"demersal","shoaling",28,"colourful","1","herbivore","fusiform",2015-03-24,28.27433388,13,0,2015-03-24,10.025,96,0.0208333333333333,-0.0208333333333333,0.0208333333333333,-3.0834378539731,11.5125
"980",214,"KL-P14",36.7142857142857,"Perciformes","Labridae","striped parrotfish",2,7.533217,"Patch",60,20,36.7142857142857,0,0,"demersal","shoaling",35,"colourful","0","herbivore","fusiform",2015-03-24,28.27433388,13,0,2015-03-24,10.025,96,0.40625,-0.40625,0.40625,-6.00942724748215,11.5125
"981",215,"KL-W12",21.16,"Perciformes","Acanthuridae","doctorfish",5,24.92844,"Continuous",40,2,21.16,0,0,"demersal","solitary",35,"neutral","0","herbivore","compressiform",2015-03-24,176.7145868,56,0.011317684839812,2015-03-24,36,160,0.00625,0.00506768483981199,0.017567684839812,0.530034552733403,46
"982",215,"KL-W12",21.16,"Perciformes","Labridae","redtail parrotfish",6,47.70199,"Continuous",40,2,21.16,0,0,"demersal","solitary",46,"camouflage","0","herbivore","fusiform",2015-03-24,176.7145868,56,0.011317684839812,2015-03-24,36,160,0,0.011317684839812,0.011317684839812,2.51103602159999,46
"983",215,"KL-W12",21.16,"Perciformes","Acanthuridae","ocean surgeonfish",3,12.91456,"Continuous",40,2,21.16,0,0,"demersal","solitary",35,"neutral","0","herbivore","compressiform",2015-03-24,176.7145868,56,0.016976527259718,2015-03-24,36,160,0.00625,0.010726527259718,0.023226527259718,0.908065396901265,46
"984",215,"KL-W12",21.16,"Perciformes","Labridae","redband parrotfish",1,3.63321,"Continuous",40,2,21.16,0,0,"demersal","shoaling",28,"colourful","1","herbivore","fusiform",2015-03-24,176.7145868,56,0.00848826362985899,2015-03-24,36,160,0.05625,-0.047761736370141,0.064738263629859,-1.79737201495591,46
"985",215,"KL-W12",21.16,"Perciformes","Labridae","greenblotch parrotfish",1,3.63321,"Continuous",40,2,21.16,0,0,"demersal","shoaling",25,"colourful","1","herbivore","fusiform",2015-03-24,176.7145868,56,0.0297089227045065,2015-03-24,36,160,0.0125,0.0172089227045065,0.0422089227045065,0.821863568761211,46
"986",215,"KL-W12",21.16,"Perciformes","Labridae","bluelip parrotfish",1,3.63321,"Continuous",40,2,21.16,0,0,"demersal","shoaling",13,"colourful","1","herbivore","fusiform",2015-03-24,176.7145868,56,0.0381971863343655,2015-03-24,36,160,0.01875,0.0194471863343655,0.0569471863343655,0.685451475688626,46
"987",215,"KL-W12",21.16,"Perciformes","Acanthuridae","blue tang",3,12.91456,"Continuous",40,2,21.16,0,0,"demersal","solitary",36,"colourful","0","herbivore","compressiform",2015-03-24,176.7145868,56,0.00565884241990599,2015-03-24,36,160,0.00625,-0.000591157580094006,0.011908842419906,-0.0850558102460628,46
"988",215,"KL-W12",21.16,"Perciformes","Labridae","striped parrotfish",3,12.91456,"Continuous",40,2,21.16,0,0,"demersal","shoaling",35,"colourful","0","herbivore","fusiform",2015-03-24,176.7145868,56,0.00565884241990599,2015-03-24,36,160,0.00625,-0.000591157580094006,0.011908842419906,-0.0850558102460628,46
"989",215,"KL-W12",21.16,"Perciformes","Labridae","rainbow parrotfish",6,47.70199,"Continuous",40,2,21.16,0,0,"demersal","solitary",120,"colourful","0","herbivore","fusiform",2015-03-24,176.7145868,56,0.00565884241990599,2015-03-24,36,160,0.00625,-0.000591157580094006,0.011908842419906,-0.0850558102460628,46
