session,prey_transect_id_prey,species,prey_tl
211,9624,slippery dick,10
211,9624,slippery dick,14
211,9624,spotted goatfish,10
211,9624,spotted goatfish,14
211,9624,stoplight parrotfish,5
211,9624,stoplight parrotfish,7
211,9624,tomtate,8
211,9624,tomtate,8
211,9624,tomtate,8
211,9624,tomtate,8
211,9624,tomtate,8
211,9624,tomtate,9
211,9624,tomtate,9
211,9624,tomtate,9
211,9624,tomtate,9
211,9624,tomtate,9
211,9624,tomtate,10
211,9624,tomtate,10
211,9624,tomtate,10
211,9624,tomtate,10
211,9624,tomtate,10
211,9624,tomtate,10
211,9624,tomtate,10
211,9624,tomtate,10
211,9624,tomtate,11
211,9624,tomtate,11
211,9624,tomtate,12
211,9624,tomtate,12
211,9624,yellowtail snapper,14
211,9624,yellowtail snapper,15
211,9624,yellowtail snapper,16
211,9624,yellowtail snapper,16
211,9624,yellowtail snapper,17
211,9624,yellowtail snapper,18
211,9625,black margate,35
211,9625,black margate,35
211,9625,bluehead wrasse,4
211,9625,bluehead wrasse,5
211,9625,bluehead wrasse,5
211,9625,bluehead wrasse,5
211,9625,bluehead wrasse,5
211,9625,bluehead wrasse,5
211,9625,bluehead wrasse,5
211,9625,bluehead wrasse,6
211,9625,bluehead wrasse,6
211,9625,bluehead wrasse,7
211,9625,bluehead wrasse,7
211,9625,bluestriped grunt,23
211,9625,bluestriped grunt,24
211,9625,bluestriped grunt,25
211,9625,butter hamlet,9
211,9625,dusky damselfish,6
211,9625,gray snapper,26
211,9625,gray snapper,27
211,9625,gray snapper,30
211,9625,green moray,160
211,9625,permit,60
211,9625,puddingwife,5
211,9625,sergeant major,2
211,9625,sergeant major,2
211,9625,sergeant major,2
211,9625,sergeant major,2
211,9625,sergeant major,2
211,9625,sergeant major,2
211,9625,sergeant major,3
211,9625,sergeant major,3
211,9625,sergeant major,3
211,9625,sergeant major,4
211,9625,sergeant major,4
211,9625,sergeant major,5
211,9625,sergeant major,5
211,9625,sergeant major,6
211,9625,sergeant major,7
211,9625,sergeant major,8
211,9625,sergeant major,10
211,9625,sharpnose puffer,7
211,9625,smallmouth grunt,7
211,9625,smallmouth grunt,7
211,9625,smallmouth grunt,7
211,9625,smallmouth grunt,7
211,9625,smallmouth grunt,7
211,9625,smallmouth grunt,7
211,9625,smallmouth grunt,7
211,9625,smallmouth grunt,7
211,9625,smallmouth grunt,7
211,9625,smallmouth grunt,7
211,9625,smallmouth grunt,8
211,9625,smallmouth grunt,8
211,9625,smallmouth grunt,8
211,9625,smallmouth grunt,8
211,9625,smallmouth grunt,8
211,9625,smallmouth grunt,8
211,9625,smallmouth grunt,8
211,9625,smallmouth grunt,8
211,9625,smallmouth grunt,8
211,9625,smallmouth grunt,8
211,9625,stoplight parrotfish,6
211,9625,stoplight parrotfish,6
211,9625,stoplight parrotfish,6
211,9625,stoplight parrotfish,6
211,9625,stoplight parrotfish,7
211,9625,stoplight parrotfish,7
211,9625,stoplight parrotfish,14
211,9625,striped parrotfish,4
211,9625,striped parrotfish,5
211,9625,striped parrotfish,5
211,9625,striped parrotfish,5
211,9625,striped parrotfish,5
211,9625,striped parrotfish,6
211,9625,striped parrotfish,6
211,9625,striped parrotfish,7
211,9625,tomtate,5
211,9625,tomtate,5
211,9625,tomtate,5
211,9625,tomtate,5
211,9625,tomtate,5
211,9625,tomtate,5
211,9625,tomtate,5
211,9625,tomtate,5
211,9625,tomtate,5
211,9625,tomtate,5
211,9625,tomtate,5
211,9625,tomtate,5
211,9625,tomtate,5
211,9625,tomtate,5
211,9625,tomtate,5
211,9625,tomtate,5
211,9625,tomtate,5
211,9625,tomtate,5
211,9625,tomtate,5
211,9625,tomtate,5
211,9625,tomtate,5
211,9625,tomtate,5
211,9625,tomtate,5
211,9625,tomtate,5
211,9625,tomtate,5
211,9625,tomtate,5
211,9625,tomtate,5
211,9625,tomtate,5
211,9625,tomtate,5
211,9625,tomtate,5
211,9625,tomtate,6
211,9625,tomtate,6
211,9625,tomtate,6
211,9625,tomtate,6
211,9625,tomtate,6
211,9625,tomtate,6
211,9625,tomtate,6
211,9625,tomtate,6
211,9625,tomtate,6
211,9625,tomtate,6
211,9625,tomtate,7
211,9625,tomtate,7
211,9625,tomtate,7
211,9625,tomtate,7
211,9625,tomtate,7
211,9625,tomtate,7
211,9625,tomtate,7
211,9625,tomtate,7
211,9625,tomtate,7
211,9625,tomtate,7
211,9625,white grunt,5
211,9625,white grunt,6
211,9625,white grunt,7
212,9968,foureye butterflyfish,7
212,9968,foureye butterflyfish,6
212,9968,foureye butterflyfish,7
212,9968,beaugregory,6
212,9968,beaugregory,7
212,9968,beaugregory,6
212,9968,beaugregory,6
212,9968,beaugregory,2
212,9968,beaugregory,6
212,9968,beaugregory,5
212,9968,beaugregory,7
212,9968,beaugregory,7
212,9968,beaugregory,6
212,9968,beaugregory,8
212,9968,dusky damselfish,5
212,9968,sergeant major,8
212,9968,bridled goby,5
212,9968,goldspot goby,3
212,9968,goldspot goby,3
212,9968,goldspot goby,5
212,9968,goldspot goby,3
212,9968,goldspot goby,6
212,9968,goldspot goby,5
212,9968,neon goby,4
212,9968,porkfish,13
212,9968,butter hamlet,8
212,9968,roughhead blenny,3
212,9968,roughhead blenny,2
212,9968,roughhead blenny,3
212,9968,roughhead blenny,3
212,9968,redband parrotfish,4
212,9968,redband parrotfish,3
212,9968,redband parrotfish,4
212,9968,redband parrotfish,4
212,9968,stoplight parrotfish,8
212,9968,stoplight parrotfish,4
212,9968,striped parrotfish,5
212,9968,striped parrotfish,5
212,9968,striped parrotfish,5
212,9968,striped parrotfish,5
212,9968,striped parrotfish,6
212,9968,striped parrotfish,6
212,9968,striped parrotfish,8
212,9968,striped parrotfish,7
212,9968,striped parrotfish,7
212,9968,striped parrotfish,6
212,9968,striped parrotfish,8
212,9968,striped parrotfish,3
212,9968,striped parrotfish,7
212,9968,striped parrotfish,7
212,9968,striped parrotfish,6
212,9968,striped parrotfish,6
212,9968,striped parrotfish,5
212,9968,gray snapper,32
212,9968,gray snapper,32
212,9968,gray snapper,32
212,9968,gray snapper,30
212,9968,bluehead wrasse,8
212,9968,hogfish,38
212,9968,hogfish,34
212,9968,hogfish,32
212,9968,atlantic spadefish,33
212,9626,beaugregory,2
212,9626,beaugregory,5
212,9626,beaugregory,6
212,9626,beaugregory,6
212,9626,beaugregory,7
212,9626,beaugregory,7
212,9626,beaugregory,7
212,9626,bicolor damselfish,5
212,9626,bicolor damselfish,6
212,9626,black grouper,23
212,9626,blue angelfish,18
212,9626,foureye butterflyfish,3
212,9626,foureye butterflyfish,4
212,9626,foureye butterflyfish,5
212,9626,foureye butterflyfish,6
212,9626,french angelfish,18
212,9626,goldspot goby,3
212,9626,goldspot goby,4
212,9626,goldspot goby,4
212,9626,goldspot goby,4
212,9626,goldspot goby,5
212,9626,goldspot goby,5
212,9626,goldspot goby,6
212,9626,hogfish,30
212,9626,neon goby,3
212,9626,queen angelfish,4
212,9626,redband parrotfish,4
212,9626,redband parrotfish,7
212,9626,roughhead blenny,3
212,9626,roughhead blenny,3
212,9626,stoplight parrotfish,3
212,9626,stoplight parrotfish,6
212,9626,stoplight parrotfish,7
212,9626,stoplight parrotfish,8
212,9626,striped parrotfish,3
212,9626,striped parrotfish,4
212,9626,striped parrotfish,4
212,9626,striped parrotfish,4
212,9626,striped parrotfish,5
212,9626,striped parrotfish,5
212,9626,striped parrotfish,5
212,9626,striped parrotfish,5
212,9626,striped parrotfish,5
212,9626,striped parrotfish,5
212,9626,striped parrotfish,5
212,9626,striped parrotfish,5
212,9626,striped parrotfish,5
212,9626,striped parrotfish,6
212,9626,striped parrotfish,6
212,9626,striped parrotfish,6
212,9626,striped parrotfish,6
212,9626,striped parrotfish,6
212,9626,striped parrotfish,6
212,9626,striped parrotfish,6
212,9626,striped parrotfish,6
212,9626,striped parrotfish,6
212,9626,striped parrotfish,6
212,9626,striped parrotfish,6
212,9626,striped parrotfish,6
212,9626,striped parrotfish,6
212,9626,striped parrotfish,6
212,9626,striped parrotfish,6
212,9626,striped parrotfish,6
212,9626,striped parrotfish,6
212,9626,striped parrotfish,6
212,9626,striped parrotfish,6
212,9626,striped parrotfish,7
212,9626,striped parrotfish,7
212,9626,striped parrotfish,7
212,9626,striped parrotfish,7
212,9626,striped parrotfish,7
212,9626,striped parrotfish,7
212,9626,striped parrotfish,7
212,9626,striped parrotfish,7
212,9626,striped parrotfish,7
212,9626,striped parrotfish,7
212,9626,striped parrotfish,7
212,9626,striped parrotfish,7
212,9626,striped parrotfish,7
212,9626,striped parrotfish,7
212,9626,striped parrotfish,7
212,9626,striped parrotfish,7
212,9626,striped parrotfish,7
212,9626,striped parrotfish,7
212,9626,striped parrotfish,7
212,9626,striped parrotfish,7
212,9626,striped parrotfish,8
212,9626,striped parrotfish,8
212,9626,striped parrotfish,8
212,9626,striped parrotfish,8
212,9626,striped parrotfish,8
212,9626,striped parrotfish,8
212,9626,striped parrotfish,9
212,9626,striped parrotfish,9
212,9626,striped parrotfish,9
212,9626,white grunt,9
212,9626,white grunt,10
212,9626,white grunt,10
212,9626,white grunt,10
212,9626,white grunt,11
212,9626,white grunt,11
212,9626,white grunt,12
212,9626,white grunt,12
212,9626,white grunt,13
212,9626,white grunt,14
212,9626,white grunt,15
212,9626,white grunt,18
212,9626,white grunt,18
212,9626,white grunt,20
212,9626,white grunt,22
212,9626,white grunt,22
212,9627,beaugregory,5
212,9627,beaugregory,5
212,9627,beaugregory,5
212,9627,beaugregory,6
212,9627,beaugregory,7
212,9627,beaugregory,7
212,9627,beaugregory,7
212,9627,bicolor damselfish,3
212,9627,bicolor damselfish,6
212,9627,bicolor damselfish,6
212,9627,bicolor damselfish,7
212,9627,bicolor damselfish,7
212,9627,bluehead wrasse,8
212,9627,bridled goby,4
212,9627,bridled goby,5
212,9627,bridled goby,6
212,9627,bridled goby,6
212,9627,dusky damselfish,5
212,9627,dusky damselfish,5
212,9627,dusky damselfish,6
212,9627,dusky damselfish,6
212,9627,dusky damselfish,6
212,9627,dusky damselfish,7
212,9627,goldspot goby,2
212,9627,goldspot goby,3
212,9627,goldspot goby,3
212,9627,goldspot goby,3
212,9627,goldspot goby,3
212,9627,goldspot goby,3
212,9627,goldspot goby,4
212,9627,goldspot goby,4
212,9627,goldspot goby,4
212,9627,goldspot goby,4
212,9627,goldspot goby,4
212,9627,goldspot goby,5
212,9627,goldspot goby,5
212,9627,goldspot goby,5
212,9627,goldspot goby,5
212,9627,goldspot goby,5
212,9627,goldspot goby,5
212,9627,greater soapfish,22
212,9627,neon goby,2
212,9627,neon goby,2
212,9627,neon goby,2
212,9627,neon goby,2
212,9627,neon goby,2
212,9627,neon goby,2
212,9627,neon goby,3
212,9627,neon goby,3
212,9627,neon goby,3
212,9627,neon goby,3
212,9627,neon goby,3
212,9627,neon goby,4
212,9627,neon goby,4
212,9627,queen angelfish,5
212,9627,redband parrotfish,5
212,9627,roughhead blenny,3
212,9627,roughhead blenny,3
212,9627,roughhead blenny,3
212,9627,roughhead blenny,3
212,9627,spotfin butterflyfish,5
212,9627,stoplight parrotfish,2
212,9627,stoplight parrotfish,5
212,9627,stoplight parrotfish,5
212,9627,stoplight parrotfish,6
212,9627,striped parrotfish,3
212,9627,striped parrotfish,4
212,9627,striped parrotfish,4
212,9627,striped parrotfish,5
212,9627,striped parrotfish,5
212,9627,striped parrotfish,5
212,9627,striped parrotfish,5
212,9627,striped parrotfish,5
212,9627,striped parrotfish,5
212,9627,striped parrotfish,5
212,9627,striped parrotfish,5
212,9627,striped parrotfish,6
212,9627,striped parrotfish,6
212,9627,striped parrotfish,6
212,9627,striped parrotfish,6
212,9627,striped parrotfish,6
212,9627,striped parrotfish,6
212,9627,striped parrotfish,6
212,9627,striped parrotfish,7
212,9627,striped parrotfish,7
212,9627,tiger goby,2
212,9627,tiger goby,3
212,9627,tiger goby,3
212,9627,white grunt,18
212,9627,yellowtail snapper,9
212,9627,yellowtail snapper,9
212,9627,yellowtail snapper,9
212,9627,yellowtail snapper,10
212,9627,yellowtail snapper,10
212,9627,yellowtail snapper,10
213,9966,queen angelfish,10
213,9966,foureye butterflyfish,5
213,9966,beaugregory,6
213,9966,beaugregory,5
213,9966,beaugregory,2
213,9966,beaugregory,4
213,9966,beaugregory,6
213,9966,beaugregory,5
213,9966,beaugregory,5
213,9966,beaugregory,6
213,9966,beaugregory,7
213,9966,dusky damselfish,7
213,9966,sergeant major,6
213,9966,bridled goby,6
213,9966,bridled goby,5
213,9966,bridled goby,5
213,9966,bridled goby,6
213,9966,bridled goby,6
213,9966,bridled goby,6
213,9966,bridled goby,6
213,9966,bridled goby,5
213,9966,goldspot goby,3
213,9966,neon goby,2
213,9966,neon goby,4
213,9966,neon goby,4
213,9966,neon goby,2
213,9966,neon goby,3
213,9966,neon goby,4
213,9966,neon goby,4
213,9966,bluestriped grunt,18
213,9966,bluestriped grunt,18
213,9966,bluestriped grunt,18
213,9966,bluestriped grunt,18
213,9966,bluestriped grunt,18
213,9966,bluestriped grunt,20
213,9966,bluestriped grunt,20
213,9966,bluestriped grunt,20
213,9966,bluestriped grunt,20
213,9966,bluestriped grunt,20
213,9966,bluestriped grunt,20
213,9966,bluestriped grunt,17
213,9966,bluestriped grunt,19
213,9966,bluestriped grunt,19
213,9966,french grunt,8
213,9966,french grunt,8
213,9966,french grunt,8
213,9966,french grunt,8
213,9966,french grunt,6
213,9966,french grunt,6
213,9966,white grunt,4
213,9966,white grunt,4
213,9966,white grunt,4
213,9966,white grunt,4
213,9966,white grunt,4
213,9966,white grunt,4
213,9966,white grunt,4
213,9966,white grunt,4
213,9966,white grunt,4
213,9966,white grunt,20
213,9966,white grunt,20
213,9966,white grunt,20
213,9966,white grunt,20
213,9966,white grunt,20
213,9966,white grunt,20
213,9966,white grunt,20
213,9966,white grunt,20
213,9966,white grunt,20
213,9966,white grunt,20
213,9966,white grunt,20
213,9966,white grunt,20
213,9966,white grunt,20
213,9966,white grunt,20
213,9966,white grunt,20
213,9966,white grunt,20
213,9966,white grunt,20
213,9966,white grunt,20
213,9966,white grunt,20
213,9966,white grunt,20
213,9966,white grunt,20
213,9966,white grunt,20
213,9966,white grunt,20
213,9966,white grunt,20
213,9966,white grunt,20
213,9966,white grunt,20
213,9966,white grunt,20
213,9966,white grunt,20
213,9966,white grunt,22
213,9966,white grunt,16
213,9966,white grunt,16
213,9966,white grunt,16
213,9966,white grunt,16
213,9966,white grunt,16
213,9966,white grunt,16
213,9966,white grunt,16
213,9966,white grunt,16
213,9966,white grunt,16
213,9966,white grunt,16
213,9966,white grunt,16
213,9966,white grunt,16
213,9966,white grunt,16
213,9966,white grunt,16
213,9966,white grunt,16
213,9966,white grunt,16
213,9966,porcupinefish,31
213,9966,tiger goby,2
213,9966,tiger goby,3
213,9966,roughhead blenny,3
213,9966,roughhead blenny,3
213,9966,redband parrotfish,5
213,9966,redband parrotfish,4
213,9966,striped parrotfish,7
213,9966,striped parrotfish,5
213,9966,striped parrotfish,5
213,9966,striped parrotfish,4
213,9966,striped parrotfish,7
213,9966,striped parrotfish,5
213,9966,striped parrotfish,5
213,9966,striped parrotfish,5
213,9966,striped parrotfish,4
213,9966,striped parrotfish,5
213,9966,striped parrotfish,5
213,9966,striped parrotfish,5
213,9966,striped parrotfish,6
213,9966,striped parrotfish,4
213,9966,striped parrotfish,4
213,9966,striped parrotfish,4
213,9966,striped parrotfish,4
213,9966,striped parrotfish,4
213,9966,striped parrotfish,4
213,9966,striped parrotfish,5
213,9966,striped parrotfish,5
213,9966,striped parrotfish,5
213,9966,striped parrotfish,5
213,9966,striped parrotfish,5
213,9966,striped parrotfish,5
213,9966,striped parrotfish,5
213,9966,striped parrotfish,5
213,9966,red grouper,36
213,9966,red grouper,34
213,9966,red grouper,38
213,9966,gray snapper,21
213,9966,gray snapper,24
213,9966,gray snapper,24
213,9966,gray snapper,24
213,9966,gray snapper,24
213,9966,gray snapper,27
213,9966,gray snapper,27
213,9966,gray snapper,27
213,9966,gray snapper,28
213,9966,yellowtail snapper,15
213,9966,yellowtail snapper,15
213,9966,yellowtail snapper,15
213,9966,yellowtail snapper,15
213,9966,yellowtail snapper,15
213,9966,yellowtail snapper,15
213,9966,blue tang,13
213,9966,gray triggerfish,33
213,9966,atlantic spadefish,30
213,9966,hogfish,30
213,9967,rosy blenny,6
213,9967,beaugregory,5
213,9967,beaugregory,6
213,9967,beaugregory,6
213,9967,beaugregory,6
213,9967,beaugregory,6
213,9967,beaugregory,6
213,9967,beaugregory,5
213,9967,beaugregory,5
213,9967,beaugregory,6
213,9967,beaugregory,7
213,9967,beaugregory,2
213,9967,beaugregory,6
213,9967,sergeant major,6
213,9967,sergeant major,5
213,9967,sergeant major,7
213,9967,sergeant major,5
213,9967,sergeant major,5
213,9967,bridled goby,4
213,9967,bridled goby,4
213,9967,bridled goby,6
213,9967,bridled goby,4
213,9967,bridled goby,5
213,9967,bridled goby,5
213,9967,bridled goby,5
213,9967,bridled goby,5
213,9967,goldspot goby,5
213,9967,goldspot goby,3
213,9967,goldspot goby,6
213,9967,goldspot goby,5
213,9967,goldspot goby,4
213,9967,goldspot goby,4
213,9967,goldspot goby,2
213,9967,bluestriped grunt,17
213,9967,bluestriped grunt,19
213,9967,bluestriped grunt,17
213,9967,bluestriped grunt,20
213,9967,bluestriped grunt,21
213,9967,bluestriped grunt,22
213,9967,bluestriped grunt,22
213,9967,bluestriped grunt,22
213,9967,bluestriped grunt,22
213,9967,bluestriped grunt,22
213,9967,bluestriped grunt,17
213,9967,bluestriped grunt,17
213,9967,bluestriped grunt,17
213,9967,bluestriped grunt,17
213,9967,bluestriped grunt,17
213,9967,bluestriped grunt,17
213,9967,bluestriped grunt,17
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,14
213,9967,white grunt,5
213,9967,white grunt,5
213,9967,white grunt,5
213,9967,white grunt,5
213,9967,white grunt,5
213,9967,white grunt,18
213,9967,white grunt,18
213,9967,white grunt,18
213,9967,white grunt,18
213,9967,white grunt,18
213,9967,white grunt,18
213,9967,white grunt,18
213,9967,white grunt,18
213,9967,white grunt,18
213,9967,white grunt,18
213,9967,white grunt,18
213,9967,white grunt,18
213,9967,white grunt,18
213,9967,white grunt,18
213,9967,white grunt,18
213,9967,white grunt,18
213,9967,white grunt,18
213,9967,white grunt,18
213,9967,white grunt,18
213,9967,white grunt,18
213,9967,white grunt,18
213,9967,white grunt,18
213,9967,white grunt,18
213,9967,white grunt,18
213,9967,white grunt,18
213,9967,white grunt,18
213,9967,white grunt,18
213,9967,white grunt,18
213,9967,white grunt,18
213,9967,white grunt,18
213,9967,white grunt,3
213,9967,white grunt,5
213,9967,white grunt,5
213,9967,white grunt,3
213,9967,white grunt,4
213,9967,white grunt,4
213,9967,white grunt,4
213,9967,porkfish,15
213,9967,purplemouth moray,45
213,9967,blue parrotfish,30
213,9967,redband parrotfish,7
213,9967,redband parrotfish,5
213,9967,redband parrotfish,7
213,9967,redband parrotfish,4
213,9967,stoplight parrotfish,6
213,9967,stoplight parrotfish,5
213,9967,stoplight parrotfish,7
213,9967,stoplight parrotfish,6
213,9967,stoplight parrotfish,7
213,9967,striped parrotfish,5
213,9967,striped parrotfish,5
213,9967,striped parrotfish,5
213,9967,striped parrotfish,5
213,9967,striped parrotfish,5
213,9967,striped parrotfish,5
213,9967,striped parrotfish,5
213,9967,striped parrotfish,5
213,9967,striped parrotfish,5
213,9967,striped parrotfish,5
213,9967,striped parrotfish,5
213,9967,striped parrotfish,5
213,9967,striped parrotfish,4
213,9967,striped parrotfish,4
213,9967,striped parrotfish,4
213,9967,striped parrotfish,4
213,9967,striped parrotfish,4
213,9967,striped parrotfish,6
213,9967,striped parrotfish,6
213,9967,striped parrotfish,6
213,9967,striped parrotfish,6
213,9967,striped parrotfish,6
213,9967,striped parrotfish,6
213,9967,striped parrotfish,6
213,9967,striped parrotfish,6
213,9967,striped parrotfish,6
213,9967,striped parrotfish,6
213,9967,striped parrotfish,6
213,9967,striped parrotfish,6
213,9967,striped parrotfish,8
213,9967,striped parrotfish,8
213,9967,striped parrotfish,7
213,9967,striped parrotfish,6
213,9967,striped parrotfish,6
213,9967,striped parrotfish,6
213,9967,striped parrotfish,8
213,9967,striped parrotfish,4
213,9967,striped parrotfish,4
213,9967,striped parrotfish,5
213,9967,striped parrotfish,7
213,9967,striped parrotfish,7
213,9967,striped parrotfish,7
213,9967,striped parrotfish,7
213,9967,striped parrotfish,7
213,9967,striped parrotfish,7
213,9967,red grouper,37
213,9967,red grouper,33
213,9967,gray snapper,20
213,9967,gray snapper,20
213,9967,gray snapper,20
213,9967,gray snapper,22
213,9967,gray snapper,20
213,9967,gray snapper,20
213,9967,gray snapper,20
213,9967,gray snapper,20
213,9967,yellowtail snapper,15
213,9967,yellowtail snapper,13
213,9967,yellowtail snapper,12
213,9967,yellowhead wrasse,16
213,9967,yellowhead wrasse,13
213,9967,hogfish,35
213,9967,smooth trunkfish,17
213,9967,sharpnose puffer,6
213,9967,roughhead blenny,3
213,9967,roughhead blenny,3
213,9967,roughhead blenny,4
213,9967,roughhead blenny,3
213,9967,roughhead blenny,2
213,9967,roughhead blenny,2
213,9967,tiger goby,2
213,9622,balloonfish,20
213,9622,bar jack,40
213,9622,bar jack,41
213,9622,bar jack,41
213,9622,bar jack,42
213,9622,bar jack,42
213,9622,bar jack,43
213,9622,bar jack,44
213,9622,bar jack,44
213,9622,bar jack,45
213,9622,bar jack,45
213,9622,beaugregory,2
213,9622,beaugregory,6
213,9622,beaugregory,6
213,9622,beaugregory,6
213,9622,beaugregory,6
213,9622,beaugregory,7
213,9622,beaugregory,7
213,9622,beaugregory,7
213,9622,bicolor damselfish,5
213,9622,blue parrotfish,7
213,9622,bridled goby,3
213,9622,bridled goby,4
213,9622,bridled goby,5
213,9622,bridled goby,5
213,9622,bridled goby,5
213,9622,bridled goby,5
213,9622,bridled goby,5
213,9622,bridled goby,6
213,9622,bridled goby,6
213,9622,bridled goby,6
213,9622,bridled goby,6
213,9622,bridled goby,6
213,9622,bridled goby,6
213,9622,foureye butterflyfish,5
213,9622,french angelfish,16
213,9622,french grunt,6
213,9622,french grunt,6
213,9622,french grunt,7
213,9622,french grunt,7
213,9622,french grunt,8
213,9622,french grunt,8
213,9622,french grunt,9
213,9622,french grunt,9
213,9622,french grunt,9
213,9622,french grunt,10
213,9622,french grunt,10
213,9622,french grunt,11
213,9622,french grunt,11
213,9622,french grunt,11
213,9622,french grunt,12
213,9622,french grunt,12
213,9622,gray snapper,22
213,9622,gray triggerfish,20
213,9622,hogfish,26
213,9622,hogfish,35
213,9622,neon goby,4
213,9622,porkfish,14
213,9622,red grouper,40
213,9622,redband parrotfish,5
213,9622,redband parrotfish,7
213,9622,redband parrotfish,8
213,9622,roughhead blenny,2
213,9622,roughhead blenny,3
213,9622,sergeant major,4
213,9622,sergeant major,5
213,9622,sergeant major,5
213,9622,sergeant major,5
213,9622,sergeant major,6
213,9622,sergeant major,6
213,9622,sergeant major,6
213,9622,stoplight parrotfish,5
213,9622,stoplight parrotfish,7
213,9622,stoplight parrotfish,8
213,9622,striped parrotfish,4
213,9622,striped parrotfish,4
213,9622,striped parrotfish,5
213,9622,striped parrotfish,5
213,9622,striped parrotfish,5
213,9622,striped parrotfish,5
213,9622,striped parrotfish,5
213,9622,striped parrotfish,5
213,9622,striped parrotfish,5
213,9622,striped parrotfish,5
213,9622,striped parrotfish,5
213,9622,striped parrotfish,5
213,9622,striped parrotfish,6
213,9622,striped parrotfish,6
213,9622,striped parrotfish,6
213,9622,striped parrotfish,6
213,9622,striped parrotfish,6
213,9622,striped parrotfish,6
213,9622,striped parrotfish,6
213,9622,striped parrotfish,6
213,9622,striped parrotfish,6
213,9622,striped parrotfish,6
213,9622,striped parrotfish,6
213,9622,striped parrotfish,6
213,9622,striped parrotfish,6
213,9622,striped parrotfish,7
213,9622,striped parrotfish,7
213,9622,striped parrotfish,7
213,9622,striped parrotfish,7
213,9622,striped parrotfish,7
213,9622,striped parrotfish,7
213,9622,striped parrotfish,7
213,9622,striped parrotfish,7
213,9622,striped parrotfish,8
213,9622,striped parrotfish,8
213,9622,tiger goby,5
213,9622,tomtate,3
213,9622,tomtate,4
213,9622,tomtate,4
213,9622,tomtate,4
213,9622,tomtate,5
213,9622,white grunt,3
213,9622,white grunt,4
213,9622,white grunt,5
213,9622,white grunt,5
213,9622,white grunt,5
213,9622,white grunt,5
213,9622,white grunt,5
213,9622,white grunt,5
213,9622,white grunt,6
213,9622,white grunt,6
213,9622,white grunt,6
213,9622,white grunt,6
213,9622,white grunt,6
213,9622,white grunt,7
213,9622,white grunt,7
213,9622,white grunt,7
213,9622,white grunt,15
213,9622,white grunt,16
213,9622,yellow chub,16
213,9622,yellow chub,20
213,9622,yellow chub,22
213,9623,balloonfish,20
213,9623,beaugregory,6
213,9623,beaugregory,6
213,9623,beaugregory,6
213,9623,beaugregory,6
213,9623,beaugregory,7
213,9623,beaugregory,7
213,9623,beaugregory,7
213,9623,beaugregory,7
213,9623,beaugregory,9
213,9623,blue parrotfish,10
213,9623,bluestriped grunt,20
213,9623,bluestriped grunt,20
213,9623,bluestriped grunt,20
213,9623,bluestriped grunt,20
213,9623,bluestriped grunt,20
213,9623,bluestriped grunt,21
213,9623,bluestriped grunt,22
213,9623,bluestriped grunt,23
213,9623,bluestriped grunt,23
213,9623,bluestriped grunt,24
213,9623,bridled goby,5
213,9623,bridled goby,5
213,9623,bridled goby,5
213,9623,bridled goby,5
213,9623,bridled goby,5
213,9623,bridled goby,5
213,9623,bridled goby,6
213,9623,bridled goby,6
213,9623,bridled goby,6
213,9623,bridled goby,6
213,9623,bridled goby,6
213,9623,bridled goby,6
213,9623,butter hamlet,7
213,9623,dusky damselfish,4
213,9623,foureye butterflyfish,5
213,9623,french angelfish,22
213,9623,french grunt,5
213,9623,french grunt,5
213,9623,french grunt,6
213,9623,french grunt,6
213,9623,gray snapper,20
213,9623,gray snapper,20
213,9623,gray snapper,20
213,9623,gray snapper,22
213,9623,gray snapper,24
213,9623,gray snapper,26
213,9623,gray snapper,30
213,9623,midnight parrotfish,38
213,9623,neon goby,2
213,9623,neon goby,2
213,9623,neon goby,2
213,9623,neon goby,3
213,9623,neon goby,3
213,9623,neon goby,4
213,9623,neon goby,4
213,9623,neon goby,4
213,9623,neon goby,4
213,9623,porkfish,4
213,9623,porkfish,16
213,9623,purplemouth moray,70
213,9623,queen angelfish,4
213,9623,queen angelfish,6
