session,date_site,site,SVC_date,SVC_surveyor,SVC_dive_start,SVC_dive_end,SVC_sample_start,SVC_sample_end,SVC_total_sample_time,SVC_cylinder_rad,SVC_cylinder_area,SVC_temp_f,SVC_current,SVC_vis_ft,SVC_habitat,SVC_max_depth,SVC_min_depth,SVC_stat_depth,max_hard_relief,max_soft_relief,Sub < .2m,Sub .2-.5m,Sub .5-1m,Sub 1-1.5m,Sub > 1.5m,sand,hard-bottom,Rubble,Algae (<1cm),Algae (>1cm),sponge,octocoral,stony,other,period,species,SVC_abundance,SVC_mean_tl,SVC_min_tl,SVC_max_tl
198,BISC-W40-b_2015-03-19,BISC-W40-b,2015-03-19,Elizabeth Underwood,1012,1105,1018,1059,,7.5,176.7145868,75,None,40,Continuous,55,40,45,1,1.5,25,50,20,5,0,0,95,5,20,25,40,10,5,0,1,clown wrasse,1,3,3,3
198,BISC-W40-b_2015-03-19,BISC-W40-b,2015-03-19,Elizabeth Underwood,1012,1105,1018,1059,,7.5,176.7145868,75,None,40,Continuous,55,40,45,1,1.5,25,50,20,5,0,0,95,5,20,25,40,10,5,0,1,stoplight parrotfish,3,5,4,50
198,BISC-W40-b_2015-03-19,BISC-W40-b,2015-03-19,Elizabeth Underwood,1012,1105,1018,1059,,7.5,176.7145868,75,None,40,Continuous,55,40,45,1,1.5,25,50,20,5,0,0,95,5,20,25,40,10,5,0,2,graysby,1,20,,
198,BISC-W40-b_2015-03-19,BISC-W40-b,2015-03-19,Elizabeth Underwood,1012,1105,1018,1059,,7.5,176.7145868,75,None,40,Continuous,55,40,45,1,1.5,25,50,20,5,0,0,95,5,20,25,40,10,5,0,2,brown chromis,2,,9,11
198,BISC-W40-b_2015-03-19,BISC-W40-b,2015-03-19,Elizabeth Underwood,1012,1105,1018,1059,,7.5,176.7145868,75,None,40,Continuous,55,40,45,1,1.5,25,50,20,5,0,0,95,5,20,25,40,10,5,0,2,cero,1,60,60,60
198,BISC-W40-b_2015-03-19,BISC-W40-b,2015-03-19,Elizabeth Underwood,1012,1105,1018,1059,,7.5,176.7145868,75,None,40,Continuous,55,40,45,1,1.5,25,50,20,5,0,0,95,5,20,25,40,10,5,0,2,greenblotch parrotfish,1,4,4,4
198,BISC-W40-b_2015-03-19,BISC-W40-b,2015-03-19,Elizabeth Underwood,1012,1105,1018,1059,,7.5,176.7145868,75,None,40,Continuous,55,40,45,1,1.5,25,50,20,5,0,0,95,5,20,25,40,10,5,0,2,yellowtail parrotfish,1,35,35,35
198,BISC-W40-b_2015-03-19,BISC-W40-b,2015-03-19,Elizabeth Underwood,1012,1105,1018,1059,,7.5,176.7145868,75,None,40,Continuous,55,40,45,1,1.5,25,50,20,5,0,0,95,5,20,25,40,10,5,0,2,scrawled filefish,3,50,40,50
198,BISC-W40-b_2015-03-19,BISC-W40-b,2015-03-19,Elizabeth Underwood,1012,1105,1018,1059,,7.5,176.7145868,75,None,40,Continuous,55,40,45,1,1.5,25,50,20,5,0,0,95,5,20,25,40,10,5,0,2,spotfin butterflyfish,2,14,14,14
198,BISC-W40-b_2015-03-19,BISC-W40-b,2015-03-19,Elizabeth Underwood,1012,1105,1018,1059,,7.5,176.7145868,75,None,40,Continuous,55,40,45,1,1.5,25,50,20,5,0,0,95,5,20,25,40,10,5,0,2,smooth trunkfish,1,28,28,28
198,BISC-W40-b_2015-03-19,BISC-W40-b,2015-03-19,Elizabeth Underwood,1012,1105,1018,1059,,7.5,176.7145868,75,None,40,Continuous,55,40,45,1,1.5,25,50,20,5,0,0,95,5,20,25,40,10,5,0,2,balloonfish,1,25,25,25
198,BISC-W40-b_2015-03-19,BISC-W40-b,2015-03-19,Elizabeth Underwood,1012,1105,1018,1059,,7.5,176.7145868,75,None,40,Continuous,55,40,45,1,1.5,25,50,20,5,0,0,95,5,20,25,40,10,5,0,2,rainbow wrasse,1,10,10,10
198,BISC-W40-b_2015-03-19,BISC-W40-b,2015-03-19,Elizabeth Underwood,1012,1105,1018,1059,,7.5,176.7145868,75,None,40,Continuous,55,40,45,1,1.5,25,50,20,5,0,0,95,5,20,25,40,10,5,0,2,creole wrasse,18,10,10,13
198,BISC-W40-b_2015-03-19,BISC-W40-b,2015-03-19,Elizabeth Underwood,1012,1105,1018,1059,,7.5,176.7145868,75,None,40,Continuous,55,40,45,1,1.5,25,50,20,5,0,0,95,5,20,25,40,10,5,0,2,reef butterflyfish,2,13,12,14
199,BISC-P7a_2015-03-20,BISC-P7a,2015-03-20,Elizabeth Underwood,1346,1410,1351,1408,,4,50.26548246,77,Moderate,12,Patch,9,5,5,0.4,0.8,40,50,10,0,0,10,90,0,15,15,5,60,5,0,1,white grunt,5,15,8,24
199,BISC-P7a_2015-03-20,BISC-P7a,2015-03-20,Elizabeth Underwood,1346,1410,1351,1408,,4,50.26548246,77,Moderate,12,Patch,9,5,5,0.4,0.8,40,50,10,0,0,10,90,0,15,15,5,60,5,0,1,bluestriped grunt,5,10,10,15
199,BISC-P7a_2015-03-20,BISC-P7a,2015-03-20,Elizabeth Underwood,1346,1410,1351,1408,,4,50.26548246,77,Moderate,12,Patch,9,5,5,0.4,0.8,40,50,10,0,0,10,90,0,15,15,5,60,5,0,1,bluehead wrasse,4,7,3,14
199,BISC-P7a_2015-03-20,BISC-P7a,2015-03-20,Elizabeth Underwood,1346,1410,1351,1408,,4,50.26548246,77,Moderate,12,Patch,9,5,5,0.4,0.8,40,50,10,0,0,10,90,0,15,15,5,60,5,0,1,french grunt,1,12,12,12
199,BISC-P7a_2015-03-20,BISC-P7a,2015-03-20,Elizabeth Underwood,1346,1410,1351,1408,,4,50.26548246,77,Moderate,12,Patch,9,5,5,0.4,0.8,40,50,10,0,0,10,90,0,15,15,5,60,5,0,1,sergeant major,5,8,6,9
199,BISC-P7a_2015-03-20,BISC-P7a,2015-03-20,Elizabeth Underwood,1346,1410,1351,1408,,4,50.26548246,77,Moderate,12,Patch,9,5,5,0.4,0.8,40,50,10,0,0,10,90,0,15,15,5,60,5,0,1,tomtate,1,8,8,8
199,BISC-P7a_2015-03-20,BISC-P7a,2015-03-20,Elizabeth Underwood,1346,1410,1351,1408,,4,50.26548246,77,Moderate,12,Patch,9,5,5,0.4,0.8,40,50,10,0,0,10,90,0,15,15,5,60,5,0,1,redband parrotfish,2,5,5,5
199,BISC-P7a_2015-03-20,BISC-P7a,2015-03-20,Elizabeth Underwood,1346,1410,1351,1408,,4,50.26548246,77,Moderate,12,Patch,9,5,5,0.4,0.8,40,50,10,0,0,10,90,0,15,15,5,60,5,0,1,striped parrotfish,24,6,3,11
199,BISC-P7a_2015-03-20,BISC-P7a,2015-03-20,Elizabeth Underwood,1346,1410,1351,1408,,4,50.26548246,77,Moderate,12,Patch,9,5,5,0.4,0.8,40,50,10,0,0,10,90,0,15,15,5,60,5,0,1,cocoa damselfish,1,6,6,6
199,BISC-P7a_2015-03-20,BISC-P7a,2015-03-20,Elizabeth Underwood,1346,1410,1351,1408,,4,50.26548246,77,Moderate,12,Patch,9,5,5,0.4,0.8,40,50,10,0,0,10,90,0,15,15,5,60,5,0,1,stoplight parrotfish,1,5,5,5
199,BISC-P7a_2015-03-20,BISC-P7a,2015-03-20,Elizabeth Underwood,1346,1410,1351,1408,,4,50.26548246,77,Moderate,12,Patch,9,5,5,0.4,0.8,40,50,10,0,0,10,90,0,15,15,5,60,5,0,2,threespot damselfish,1,8,8,8
199,BISC-P7a_2015-03-20,BISC-P7a,2015-03-20,Elizabeth Underwood,1346,1410,1351,1408,,4,50.26548246,77,Moderate,12,Patch,9,5,5,0.4,0.8,40,50,10,0,0,10,90,0,15,15,5,60,5,0,2,slender filefish,1,7,7,7
199,BISC-P7a_2015-03-20,BISC-P7a,2015-03-20,Elizabeth Underwood,1346,1410,1351,1408,,4,50.26548246,77,Moderate,12,Patch,9,5,5,0.4,0.8,40,50,10,0,0,10,90,0,15,15,5,60,5,0,2,bar jack,1,15,15,15
199,BISC-P7a_2015-03-20,BISC-P7a,2015-03-20,Elizabeth Underwood,1346,1410,1351,1408,,4,50.26548246,77,Moderate,12,Patch,9,5,5,0.4,0.8,40,50,10,0,0,10,90,0,15,15,5,60,5,0,2,ocean surgeonfish,1,17,17,17
199,BISC-P7a_2015-03-20,BISC-P7a,2015-03-20,Elizabeth Underwood,1346,1410,1351,1408,,4,50.26548246,77,Moderate,12,Patch,9,5,5,0.4,0.8,40,50,10,0,0,10,90,0,15,15,5,60,5,0,2,foureye butterflyfish,1,7,7,7
200,BISC-P9a_2015-03-20,BISC-P9a,2015-03-20,Elizabeth Underwood,1457,1535,1503,1533,,5,78.53981634,78,None,20,Patch,15,5,12,1.5,1.5,10,30,45,15,0,0,100,0,25,5,5,60,5,0,1,striped parrotfish,10,7,5,13
200,BISC-P9a_2015-03-20,BISC-P9a,2015-03-20,Elizabeth Underwood,1457,1535,1503,1533,,5,78.53981634,78,None,20,Patch,15,5,12,1.5,1.5,10,30,45,15,0,0,100,0,25,5,5,60,5,0,1,sergeant major,4,11,10,11
200,BISC-P9a_2015-03-20,BISC-P9a,2015-03-20,Elizabeth Underwood,1457,1535,1503,1533,,5,78.53981634,78,None,20,Patch,15,5,12,1.5,1.5,10,30,45,15,0,0,100,0,25,5,5,60,5,0,1,white grunt,2,15,15,15
200,BISC-P9a_2015-03-20,BISC-P9a,2015-03-20,Elizabeth Underwood,1457,1535,1503,1533,,5,78.53981634,78,None,20,Patch,15,5,12,1.5,1.5,10,30,45,15,0,0,100,0,25,5,5,60,5,0,1,gray snapper,7,20,15,22
200,BISC-P9a_2015-03-20,BISC-P9a,2015-03-20,Elizabeth Underwood,1457,1535,1503,1533,,5,78.53981634,78,None,20,Patch,15,5,12,1.5,1.5,10,30,45,15,0,0,100,0,25,5,5,60,5,0,1,stoplight parrotfish,2,12,9,15
200,BISC-P9a_2015-03-20,BISC-P9a,2015-03-20,Elizabeth Underwood,1457,1535,1503,1533,,5,78.53981634,78,None,20,Patch,15,5,12,1.5,1.5,10,30,45,15,0,0,100,0,25,5,5,60,5,0,1,butter hamlet,1,7,7,7
200,BISC-P9a_2015-03-20,BISC-P9a,2015-03-20,Elizabeth Underwood,1457,1535,1503,1533,,5,78.53981634,78,None,20,Patch,15,5,12,1.5,1.5,10,30,45,15,0,0,100,0,25,5,5,60,5,0,1,bluehead wrasse,28,6,5,12
200,BISC-P9a_2015-03-20,BISC-P9a,2015-03-20,Elizabeth Underwood,1457,1535,1503,1533,,5,78.53981634,78,None,20,Patch,15,5,12,1.5,1.5,10,30,45,15,0,0,100,0,25,5,5,60,5,0,1,redband parrotfish,8,7,4,11
200,BISC-P9a_2015-03-20,BISC-P9a,2015-03-20,Elizabeth Underwood,1457,1535,1503,1533,,5,78.53981634,78,None,20,Patch,15,5,12,1.5,1.5,10,30,45,15,0,0,100,0,25,5,5,60,5,0,1,blue tang,2,11.5,8,15
200,BISC-P9a_2015-03-20,BISC-P9a,2015-03-20,Elizabeth Underwood,1457,1535,1503,1533,,5,78.53981634,78,None,20,Patch,15,5,12,1.5,1.5,10,30,45,15,0,0,100,0,25,5,5,60,5,0,1,yellowtail snapper,1,20,20,20
200,BISC-P9a_2015-03-20,BISC-P9a,2015-03-20,Elizabeth Underwood,1457,1535,1503,1533,,5,78.53981634,78,None,20,Patch,15,5,12,1.5,1.5,10,30,45,15,0,0,100,0,25,5,5,60,5,0,1,ocean surgeonfish,1,12,12,12
200,BISC-P9a_2015-03-20,BISC-P9a,2015-03-20,Elizabeth Underwood,1457,1535,1503,1533,,5,78.53981634,78,None,20,Patch,15,5,12,1.5,1.5,10,30,45,15,0,0,100,0,25,5,5,60,5,0,1,hogfish,1,15,15,15
200,BISC-P9a_2015-03-20,BISC-P9a,2015-03-20,Elizabeth Underwood,1457,1535,1503,1533,,5,78.53981634,78,None,20,Patch,15,5,12,1.5,1.5,10,30,45,15,0,0,100,0,25,5,5,60,5,0,1,trumpetfish,1,40,40,40
200,BISC-P9a_2015-03-20,BISC-P9a,2015-03-20,Elizabeth Underwood,1457,1535,1503,1533,,5,78.53981634,78,None,20,Patch,15,5,12,1.5,1.5,10,30,45,15,0,0,100,0,25,5,5,60,5,0,1,bluestriped grunt,1,20,20,20
200,BISC-P9a_2015-03-20,BISC-P9a,2015-03-20,Elizabeth Underwood,1457,1535,1503,1533,,5,78.53981634,78,None,20,Patch,15,5,12,1.5,1.5,10,30,45,15,0,0,100,0,25,5,5,60,5,0,1,masked goby,9,3,2,4
200,BISC-P9a_2015-03-20,BISC-P9a,2015-03-20,Elizabeth Underwood,1457,1535,1503,1533,,5,78.53981634,78,None,20,Patch,15,5,12,1.5,1.5,10,30,45,15,0,0,100,0,25,5,5,60,5,0,1,atlantic spadefish,4,35,30,40
200,BISC-P9a_2015-03-20,BISC-P9a,2015-03-20,Elizabeth Underwood,1457,1535,1503,1533,,5,78.53981634,78,None,20,Patch,15,5,12,1.5,1.5,10,30,45,15,0,0,100,0,25,5,5,60,5,0,1,sharpnose puffer,1,4,4,4
200,BISC-P9a_2015-03-20,BISC-P9a,2015-03-20,Elizabeth Underwood,1457,1535,1503,1533,,5,78.53981634,78,None,20,Patch,15,5,12,1.5,1.5,10,30,45,15,0,0,100,0,25,5,5,60,5,0,1,threespot damselfish,1,6.5,6,7
200,BISC-P9a_2015-03-20,BISC-P9a,2015-03-20,Elizabeth Underwood,1457,1535,1503,1533,,5,78.53981634,78,None,20,Patch,15,5,12,1.5,1.5,10,30,45,15,0,0,100,0,25,5,5,60,5,0,1,colon goby,1,3,3,3
200,BISC-P9a_2015-03-20,BISC-P9a,2015-03-20,Elizabeth Underwood,1457,1535,1503,1533,,5,78.53981634,78,None,20,Patch,15,5,12,1.5,1.5,10,30,45,15,0,0,100,0,25,5,5,60,5,0,1,schoolmaster snapper,1,28,28,28
200,BISC-P9a_2015-03-20,BISC-P9a,2015-03-20,Elizabeth Underwood,1457,1535,1503,1533,,5,78.53981634,78,None,20,Patch,15,5,12,1.5,1.5,10,30,45,15,0,0,100,0,25,5,5,60,5,0,1,tomtate,35,15,10,17
200,BISC-P9a_2015-03-20,BISC-P9a,2015-03-20,Elizabeth Underwood,1457,1535,1503,1533,,5,78.53981634,78,None,20,Patch,15,5,12,1.5,1.5,10,30,45,15,0,0,100,0,25,5,5,60,5,0,2,gray angelfish,1,30,30,30
200,BISC-P9a_2015-03-20,BISC-P9a,2015-03-20,Elizabeth Underwood,1457,1535,1503,1533,,5,78.53981634,78,None,20,Patch,15,5,12,1.5,1.5,10,30,45,15,0,0,100,0,25,5,5,60,5,0,2,roughhead blenny,1,2,2,2
200,BISC-P9a_2015-03-20,BISC-P9a,2015-03-20,Elizabeth Underwood,1457,1535,1503,1533,,5,78.53981634,78,None,20,Patch,15,5,12,1.5,1.5,10,30,45,15,0,0,100,0,25,5,5,60,5,0,2,bar jack,2,18.5,17,20
200,BISC-P9a_2015-03-20,BISC-P9a,2015-03-20,Elizabeth Underwood,1457,1535,1503,1533,,5,78.53981634,78,None,20,Patch,15,5,12,1.5,1.5,10,30,45,15,0,0,100,0,25,5,5,60,5,0,2,smooth trunkfish,1,10,10,10
200,BISC-P9a_2015-03-20,BISC-P9a,2015-03-20,Elizabeth Underwood,1457,1535,1503,1533,,5,78.53981634,78,None,20,Patch,15,5,12,1.5,1.5,10,30,45,15,0,0,100,0,25,5,5,60,5,0,2,queen angelfish,1,20,20,20
200,BISC-P9a_2015-03-20,BISC-P9a,2015-03-20,Elizabeth Underwood,1457,1535,1503,1533,,5,78.53981634,78,None,20,Patch,15,5,12,1.5,1.5,10,30,45,15,0,0,100,0,25,5,5,60,5,0,2,midnight parrotfish,1,15,15,15
201,BISC-W60-2b_2015-03-20,BISC-W60-2b,2015-03-20,Elizabeth Underwood,1214,1300,1219,1251,,7.5,176.7145868,75,Mild,60,Continuous,56,45,50,1,0.8,40,50,10,0,0,5,95,0,20,40,15,20,5,0,1,bluehead wrasse,20,6,4,13
201,BISC-W60-2b_2015-03-20,BISC-W60-2b,2015-03-20,Elizabeth Underwood,1214,1300,1219,1251,,7.5,176.7145868,75,Mild,60,Continuous,56,45,50,1,0.8,40,50,10,0,0,5,95,0,20,40,15,20,5,0,1,blue chromis,3,9,9,10
201,BISC-W60-2b_2015-03-20,BISC-W60-2b,2015-03-20,Elizabeth Underwood,1214,1300,1219,1251,,7.5,176.7145868,75,Mild,60,Continuous,56,45,50,1,0.8,40,50,10,0,0,5,95,0,20,40,15,20,5,0,1,bicolor damselfish,26,5,3,6
201,BISC-W60-2b_2015-03-20,BISC-W60-2b,2015-03-20,Elizabeth Underwood,1214,1300,1219,1251,,7.5,176.7145868,75,Mild,60,Continuous,56,45,50,1,0.8,40,50,10,0,0,5,95,0,20,40,15,20,5,0,1,yellowhead wrasse,7,6,3,9
201,BISC-W60-2b_2015-03-20,BISC-W60-2b,2015-03-20,Elizabeth Underwood,1214,1300,1219,1251,,7.5,176.7145868,75,Mild,60,Continuous,56,45,50,1,0.8,40,50,10,0,0,5,95,0,20,40,15,20,5,0,1,masked goby,4,3,2,3
201,BISC-W60-2b_2015-03-20,BISC-W60-2b,2015-03-20,Elizabeth Underwood,1214,1300,1219,1251,,7.5,176.7145868,75,Mild,60,Continuous,56,45,50,1,0.8,40,50,10,0,0,5,95,0,20,40,15,20,5,0,1,striped parrotfish,4,6,5,7
201,BISC-W60-2b_2015-03-20,BISC-W60-2b,2015-03-20,Elizabeth Underwood,1214,1300,1219,1251,,7.5,176.7145868,75,Mild,60,Continuous,56,45,50,1,0.8,40,50,10,0,0,5,95,0,20,40,15,20,5,0,1,reef butterflyfish,2,10,10,10
201,BISC-W60-2b_2015-03-20,BISC-W60-2b,2015-03-20,Elizabeth Underwood,1214,1300,1219,1251,,7.5,176.7145868,75,Mild,60,Continuous,56,45,50,1,0.8,40,50,10,0,0,5,95,0,20,40,15,20,5,0,1,ocean surgeonfish,6,13,12,15
201,BISC-W60-2b_2015-03-20,BISC-W60-2b,2015-03-20,Elizabeth Underwood,1214,1300,1219,1251,,7.5,176.7145868,75,Mild,60,Continuous,56,45,50,1,0.8,40,50,10,0,0,5,95,0,20,40,15,20,5,0,1,clown wrasse,2,7,6,8
201,BISC-W60-2b_2015-03-20,BISC-W60-2b,2015-03-20,Elizabeth Underwood,1214,1300,1219,1251,,7.5,176.7145868,75,Mild,60,Continuous,56,45,50,1,0.8,40,50,10,0,0,5,95,0,20,40,15,20,5,0,1,redband parrotfish,6,7,3,20
201,BISC-W60-2b_2015-03-20,BISC-W60-2b,2015-03-20,Elizabeth Underwood,1214,1300,1219,1251,,7.5,176.7145868,75,Mild,60,Continuous,56,45,50,1,0.8,40,50,10,0,0,5,95,0,20,40,15,20,5,0,1,blue tang,2,15,15,15
201,BISC-W60-2b_2015-03-20,BISC-W60-2b,2015-03-20,Elizabeth Underwood,1214,1300,1219,1251,,7.5,176.7145868,75,Mild,60,Continuous,56,45,50,1,0.8,40,50,10,0,0,5,95,0,20,40,15,20,5,0,1,pallid goby,1,3,3,3
201,BISC-W60-2b_2015-03-20,BISC-W60-2b,2015-03-20,Elizabeth Underwood,1214,1300,1219,1251,,7.5,176.7145868,75,Mild,60,Continuous,56,45,50,1,0.8,40,50,10,0,0,5,95,0,20,40,15,20,5,0,1,greenblotch parrotfish,4,3,3,5
201,BISC-W60-2b_2015-03-20,BISC-W60-2b,2015-03-20,Elizabeth Underwood,1214,1300,1219,1251,,7.5,176.7145868,75,Mild,60,Continuous,56,45,50,1,0.8,40,50,10,0,0,5,95,0,20,40,15,20,5,0,1,harlequin bass,2,8,7,9
201,BISC-W60-2b_2015-03-20,BISC-W60-2b,2015-03-20,Elizabeth Underwood,1214,1300,1219,1251,,7.5,176.7145868,75,Mild,60,Continuous,56,45,50,1,0.8,40,50,10,0,0,5,95,0,20,40,15,20,5,0,1,sharpnose puffer,1,6,6,6
201,BISC-W60-2b_2015-03-20,BISC-W60-2b,2015-03-20,Elizabeth Underwood,1214,1300,1219,1251,,7.5,176.7145868,75,Mild,60,Continuous,56,45,50,1,0.8,40,50,10,0,0,5,95,0,20,40,15,20,5,0,1,porkfish,1,28,28,28
201,BISC-W60-2b_2015-03-20,BISC-W60-2b,2015-03-20,Elizabeth Underwood,1214,1300,1219,1251,,7.5,176.7145868,75,Mild,60,Continuous,56,45,50,1,0.8,40,50,10,0,0,5,95,0,20,40,15,20,5,0,1,foureye butterflyfish,2,7,7,7
201,BISC-W60-2b_2015-03-20,BISC-W60-2b,2015-03-20,Elizabeth Underwood,1214,1300,1219,1251,,7.5,176.7145868,75,Mild,60,Continuous,56,45,50,1,0.8,40,50,10,0,0,5,95,0,20,40,15,20,5,0,1,spotted goatfish,1,8,8,8
201,BISC-W60-2b_2015-03-20,BISC-W60-2b,2015-03-20,Elizabeth Underwood,1214,1300,1219,1251,,7.5,176.7145868,75,Mild,60,Continuous,56,45,50,1,0.8,40,50,10,0,0,5,95,0,20,40,15,20,5,0,2,stoplight parrotfish,1,8,8,8
201,BISC-W60-2b_2015-03-20,BISC-W60-2b,2015-03-20,Elizabeth Underwood,1214,1300,1219,1251,,7.5,176.7145868,75,Mild,60,Continuous,56,45,50,1,0.8,40,50,10,0,0,5,95,0,20,40,15,20,5,0,2,bluelip parrotfish,3,4,3,4
201,BISC-W60-2b_2015-03-20,BISC-W60-2b,2015-03-20,Elizabeth Underwood,1214,1300,1219,1251,,7.5,176.7145868,75,Mild,60,Continuous,56,45,50,1,0.8,40,50,10,0,0,5,95,0,20,40,15,20,5,0,2,princess parrotfish,1,38,38,38
201,BISC-W60-2b_2015-03-20,BISC-W60-2b,2015-03-20,Elizabeth Underwood,1214,1300,1219,1251,,7.5,176.7145868,75,Mild,60,Continuous,56,45,50,1,0.8,40,50,10,0,0,5,95,0,20,40,15,20,5,0,2,mackerel scad,30,20,15,20
201,BISC-W60-2b_2015-03-20,BISC-W60-2b,2015-03-20,Elizabeth Underwood,1214,1300,1219,1251,,7.5,176.7145868,75,Mild,60,Continuous,56,45,50,1,0.8,40,50,10,0,0,5,95,0,20,40,15,20,5,0,2,graysby,1,15,15,15
201,BISC-W60-2b_2015-03-20,BISC-W60-2b,2015-03-20,Elizabeth Underwood,1214,1300,1219,1251,,7.5,176.7145868,75,Mild,60,Continuous,56,45,50,1,0.8,40,50,10,0,0,5,95,0,20,40,15,20,5,0,2,blue angelfish,1,24,24,24
201,BISC-W60-2b_2015-03-20,BISC-W60-2b,2015-03-20,Elizabeth Underwood,1214,1300,1219,1251,,7.5,176.7145868,75,Mild,60,Continuous,56,45,50,1,0.8,40,50,10,0,0,5,95,0,20,40,15,20,5,0,2,creole wrasse,5,10,10,12
201,BISC-W60-2b_2015-03-20,BISC-W60-2b,2015-03-20,Elizabeth Underwood,1214,1300,1219,1251,,7.5,176.7145868,75,Mild,60,Continuous,56,45,50,1,0.8,40,50,10,0,0,5,95,0,20,40,15,20,5,0,2,rock beauty,1,11,11,11
201,BISC-W60-2b_2015-03-20,BISC-W60-2b,2015-03-20,Elizabeth Underwood,1214,1300,1219,1251,,7.5,176.7145868,75,Mild,60,Continuous,56,45,50,1,0.8,40,50,10,0,0,5,95,0,20,40,15,20,5,0,2,butter hamlet,1,8,8,8
201,BISC-W60-2b_2015-03-20,BISC-W60-2b,2015-03-20,Elizabeth Underwood,1214,1300,1219,1251,,7.5,176.7145868,75,Mild,60,Continuous,56,45,50,1,0.8,40,50,10,0,0,5,95,0,20,40,15,20,5,0,2,french grunt,1,18,18,18
201,BISC-W60-2b_2015-03-20,BISC-W60-2b,2015-03-20,Elizabeth Underwood,1214,1300,1219,1251,,7.5,176.7145868,75,Mild,60,Continuous,56,45,50,1,0.8,40,50,10,0,0,5,95,0,20,40,15,20,5,0,2,redtail parrotfish,1,45,45,45
201,BISC-W60-2b_2015-03-20,BISC-W60-2b,2015-03-20,Elizabeth Underwood,1214,1300,1219,1251,,7.5,176.7145868,75,Mild,60,Continuous,56,45,50,1,0.8,40,50,10,0,0,5,95,0,20,40,15,20,5,0,2,scrawled filefish,1,35,35,35
202,BISC-W60-6d_2015-03-20,BISC-W60-6d,2015-03-20,Elizabeth Underwood,1010,1055,1013,1048,,7.5,176.7145868,75,Moderate,50,Continuous,55,47,50,1.5,1,30,20,50,10,0,5,95,0,10,15,30,40,5,0,1,bicolor damselfish,18,5,4,6
202,BISC-W60-6d_2015-03-20,BISC-W60-6d,2015-03-20,Elizabeth Underwood,1010,1055,1013,1048,,7.5,176.7145868,75,Moderate,50,Continuous,55,47,50,1.5,1,30,20,50,10,0,5,95,0,10,15,30,40,5,0,1,blue chromis,7,7,7,10
202,BISC-W60-6d_2015-03-20,BISC-W60-6d,2015-03-20,Elizabeth Underwood,1010,1055,1013,1048,,7.5,176.7145868,75,Moderate,50,Continuous,55,47,50,1.5,1,30,20,50,10,0,5,95,0,10,15,30,40,5,0,1,bluehead wrasse,33,8,4,12
202,BISC-W60-6d_2015-03-20,BISC-W60-6d,2015-03-20,Elizabeth Underwood,1010,1055,1013,1048,,7.5,176.7145868,75,Moderate,50,Continuous,55,47,50,1.5,1,30,20,50,10,0,5,95,0,10,15,30,40,5,0,1,striped parrotfish,2,6,5,7
202,BISC-W60-6d_2015-03-20,BISC-W60-6d,2015-03-20,Elizabeth Underwood,1010,1055,1013,1048,,7.5,176.7145868,75,Moderate,50,Continuous,55,47,50,1.5,1,30,20,50,10,0,5,95,0,10,15,30,40,5,0,1,blue tang,2,14,13,15
202,BISC-W60-6d_2015-03-20,BISC-W60-6d,2015-03-20,Elizabeth Underwood,1010,1055,1013,1048,,7.5,176.7145868,75,Moderate,50,Continuous,55,47,50,1.5,1,30,20,50,10,0,5,95,0,10,15,30,40,5,0,1,creole wrasse,20,9,8,12
202,BISC-W60-6d_2015-03-20,BISC-W60-6d,2015-03-20,Elizabeth Underwood,1010,1055,1013,1048,,7.5,176.7145868,75,Moderate,50,Continuous,55,47,50,1.5,1,30,20,50,10,0,5,95,0,10,15,30,40,5,0,1,redband parrotfish,5,5,3,8
202,BISC-W60-6d_2015-03-20,BISC-W60-6d,2015-03-20,Elizabeth Underwood,1010,1055,1013,1048,,7.5,176.7145868,75,Moderate,50,Continuous,55,47,50,1.5,1,30,20,50,10,0,5,95,0,10,15,30,40,5,0,1,white grunt,1,22,22,22
202,BISC-W60-6d_2015-03-20,BISC-W60-6d,2015-03-20,Elizabeth Underwood,1010,1055,1013,1048,,7.5,176.7145868,75,Moderate,50,Continuous,55,47,50,1.5,1,30,20,50,10,0,5,95,0,10,15,30,40,5,0,1,yellowhead wrasse,2,6,5,7
202,BISC-W60-6d_2015-03-20,BISC-W60-6d,2015-03-20,Elizabeth Underwood,1010,1055,1013,1048,,7.5,176.7145868,75,Moderate,50,Continuous,55,47,50,1.5,1,30,20,50,10,0,5,95,0,10,15,30,40,5,0,1,harlequin bass,1,7,7,7
202,BISC-W60-6d_2015-03-20,BISC-W60-6d,2015-03-20,Elizabeth Underwood,1010,1055,1013,1048,,7.5,176.7145868,75,Moderate,50,Continuous,55,47,50,1.5,1,30,20,50,10,0,5,95,0,10,15,30,40,5,0,1,french grunt,1,22,22,22
202,BISC-W60-6d_2015-03-20,BISC-W60-6d,2015-03-20,Elizabeth Underwood,1010,1055,1013,1048,,7.5,176.7145868,75,Moderate,50,Continuous,55,47,50,1.5,1,30,20,50,10,0,5,95,0,10,15,30,40,5,0,1,princess parrotfish,2,22.5,20,25
202,BISC-W60-6d_2015-03-20,BISC-W60-6d,2015-03-20,Elizabeth Underwood,1010,1055,1013,1048,,7.5,176.7145868,75,Moderate,50,Continuous,55,47,50,1.5,1,30,20,50,10,0,5,95,0,10,15,30,40,5,0,1,scrawled filefish,1,40,40,40
